product_name,category,price,Brand,Url
Fred Perry back print graphic back print t-shirt in black,men_apparels,£47.50,Fred Perry,https://www.asos.com/fred-perry/fred-perry-back-print-graphic-back-print-t-shirt-in-black/prd/203985870?colourWayId=203985883
ASOS DESIGN skinny fit shirt in light stone,men_apparels,£15.00,ASOS DESIGN,https://www.asos.com/asos-design/asos-design-skinny-fit-shirt-in-light-stone/prd/202068240?colourWayId=202068246
Puma Downtown 8 inch woven shorts in white,men_apparels,£29.50,Puma,https://www.asos.com/puma/puma-downtown-8-inch-woven-shorts-in-white/prd/203301876?colourWayId=203301892
Reebok Summer Retreat mesh shorts in beige print,men_apparels,£16.00,Reebok,https://www.asos.com/reebok/reebok-summer-retreat-mesh-shorts-in-beige-print/prd/201517155?colourWayId=201517159
New Look long sleeve poplin shirt in white,men_apparels,£13.00,New Look,https://www.asos.com/new-look/new-look-long-sleeve-poplin-shirt-in-white/prd/204266591?colourWayId=204266595
adidas Originals Trefoil t-shirt in white,men_apparels,£19.00,adidas Originals,https://www.asos.com/adidas-originals/adidas-originals-trefoil-t-shirt-in-white/prd/203390237?colourWayId=203390238
COLLUSION vintage fit t-shirt with heart print in black,men_apparels,£11.16,Collusion,https://www.asos.com/collusion/collusion-vintage-fit-t-shirt-with-heart-print-in-black/prd/202929642?colourWayId=202929643
COLLUSION Unisex tie dye shirt in multi,men_apparels,£12.50,Collusion,https://www.asos.com/collusion/collusion-unisex-tie-dye-shirt-in-multi/prd/202404422?colourWayId=202404423
ASOS Dark Future co-ord oversized t-shirt with large shoulder layered logo print in bright blue,men_apparels,£13.50,ASOS DESIGN,https://www.asos.com/asos-design/asos-dark-future-co-ord-oversized-t-shirt-with-large-shoulder-layered-logo-print-in-bright-blue/prd/202683240?colourWayId=202683257
ASOS DESIGN relaxed stripe t-shirt in blue colour block,men_apparels,£8.50,ASOS DESIGN,https://www.asos.com/asos-design/asos-design-relaxed-stripe-t-shirt-in-blue-colour-block/prd/201658544?colourWayId=201658548
adidas Originals large trefoil backprint logo t-shirt in black,men_apparels,£22.50,adidas Originals,https://www.asos.com/adidas-originals/adidas-originals-large-trefoil-backprint-logo-t-shirt-in-black/prd/202100142?colourWayId=202100143
ASOS DESIGN super skinny smart trousers in grey pin dot,men_apparels,£12.50,ASOS DESIGN,https://www.asos.com/asos-design/asos-design-super-skinny-smart-trousers-in-grey-pin-dot/prd/200989926?colourWayId=200989927
