product_name,category,price,Brand,Url
Canvas trainers,ladies_shoes_sneakers,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1039506009.html
Platform espadrilles,ladies_divided_shoes,"Rs.2,899.00",H&M,https://www2.hm.com//en_in/productpage.1142432002.html
Linen jersey T-shirt,ladies_tops_shortsleeve,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1052976003.html
Trainers,ladies_shoes_sneakers,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.0805917001.html
Wide linen-blend trousers,ladies_trousers_wideleg,"Rs.2,299.00",H&M,https://www2.hm.com//en_in/productpage.1083751002.html
Oversized printed T-shirt,ladies_divided_new_clothes,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.1139745003.html
Halterneck top,ladies_tops_croppedtops,Rs.799.00,H&M,https://www2.hm.com//en_in/productpage.1055805010.html
Collared cropped top,ladies_basics_tops_shortsleeve,Rs.699.00,H&M,https://www2.hm.com//en_in/productpage.1153153002.html
Oversized printed T-shirt,ladies_tops_printed_tshirts,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.0762558271.html
Espadrille slides,ladies_shoes,"Rs.1,399.00",H&M,https://www2.hm.com//en_in/productpage.1151420003.html
2-pack Medium Support Sports bras,ladies_sport_sportbras,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1093790001.html
Balloon-sleeved wrap blouse,ladies_shirtsblouses_blouses,"Rs.2,299.00",H&M,https://www2.hm.com//en_in/productpage.1168122001.html
Single-breasted linen-blend blazer,ladies_blazers,"Rs.2,999.00",H&M,https://www2.hm.com//en_in/productpage.1128713003.html
Ribbed jersey bodycon dress,ladies_dresses_bodycon,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.1077274003.html
Pocket-detail cotton dress,ladies_dresses_mididresses,"Rs.2,299.00",H&M,https://www2.hm.com//en_in/productpage.1084272001.html
Platform sandals,ladies_shoes_heels,"Rs.2,299.00",H&M,https://www2.hm.com//en_in/productpage.1136442002.html
Pleated chiffon dress,ladies_dresses_shortdresses,"Rs.2,999.00",H&M,https://www2.hm.com//en_in/productpage.1164574002.html
High Denim shorts,Ladies_shorts_highwaisted,"Rs.1,799.00",H&M,https://www2.hm.com//en_in/productpage.1147831003.html
V-neck dress,ladies_dresses_shortdresses,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.1169790002.html
Oversized T-shirt,ladies_basics_tops_shortsleeve,Rs.699.00,H&M,https://www2.hm.com//en_in/productpage.1128482004.html
Satin trousers,ladies_trousers_highwaisted,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.1117372006.html
Mom Loose Fit Twill trousers,ladies_trousers_highwaisted,"Rs.1,699.00",H&M,https://www2.hm.com//en_in/productpage.1051012006.html
Collared cropped top,ladies_basics_tops_shortsleeve,Rs.699.00,H&M,https://www2.hm.com//en_in/productpage.1153153001.html
Sandals,ladies_shoes,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1099328002.html
Linen-blend pull-on trousers,ladies_divided_conscious,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1156490003.html
High-waisted tailored trousers,ladies_trousers_highwaisted,"Rs.2,299.00",H&M,https://www2.hm.com//en_in/productpage.1098119006.html
Shirt dress,ladies_dresses_longsleevedress,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.1135076004.html
Seamless super push-up bra,ladies_lingerie_bras_superpushup,"Rs.1,799.00",H&M,https://www2.hm.com//en_in/productpage.0923368001.html
Puff-sleeved cropped blouse,ladies_divided_new_clothes,"Rs.1,699.00",H&M,https://www2.hm.com//en_in/productpage.1148592004.html
Jersey thong body,ladies_tops_bodys,Rs.799.00,H&M,https://www2.hm.com//en_in/productpage.1072374007.html
Smocked top,ladies_tops_shortsleeve,"Rs.1,399.00",H&M,https://www2.hm.com//en_in/productpage.1157872002.html
Chiffon blouse,ladies_shirtsblouses_blouses,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1069103008.html
Wide tailored trousers,ladies_trousers_highwaisted,"Rs.1,799.00",H&M,https://www2.hm.com//en_in/productpage.1138064001.html
Oversized poplin shirt,ladies_divided_new_clothes,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1134735003.html
Button-front sleeveless dress,ladies_dresses_mididresses,"Rs.2,999.00",H&M,https://www2.hm.com//en_in/productpage.1153639001.html
Linen-blend shirt,ladies_divided_new_clothes,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.1134231001.html
Slim Regular Ankle Jeans,ladies_jeans,"Rs.2,299.00",H&M,https://www2.hm.com//en_in/productpage.1075062007.html
Lace blazer,ladies_blazers,"Rs.5,499.00",H&M,https://www2.hm.com//en_in/productpage.1157900001.html
Seamless sports bralette,ladies_sport_sportbras,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.0869331022.html
V-neck T-shirt,ladies_basics_tops_shortsleeve,Rs.799.00,H&M,https://www2.hm.com//en_in/productpage.1169208001.html
Small shoulder bag,ladies_accessories_bags_shouldercrossbags,"Rs.1,399.00",H&M,https://www2.hm.com//en_in/productpage.1135670001.html
Ribbed jersey body,ladies_tops_bodys,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1124114001.html
Canvas trainers,ladies_shoes,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.1098299005.html
Tailored trousers,ladies_trousers_highwaisted,"Rs.2,499.00",H&M,https://www2.hm.com//en_in/productpage.1113238004.html
Twill cargo trousers,ladies_divided_new_clothes,"Rs.1,699.00",H&M,https://www2.hm.com//en_in/productpage.1129186007.html
Fine-knit corset top,ladies_tops,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.1135085004.html
DryMove™ Seamless Hotpants,ladies_sport_bottoms_shorts,Rs.799.00,H&M,https://www2.hm.com//en_in/productpage.1158836001.html
Oversized off-the-shoulder dress,ladies_dresses_longsleevedress,"Rs.3,999.00",H&M,https://www2.hm.com//en_in/productpage.1176139001.html
Relaxed-fit shirt,ladies_shirtsblouses_shirts,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.1109604006.html
Tapered High Ankle Jeans,ladies_jeans,"Rs.2,299.00",H&M,https://www2.hm.com//en_in/productpage.1113923001.html
Drawstring-detail dress,ladies_divided_dresses,"Rs.2,299.00",H&M,https://www2.hm.com//en_in/productpage.1141278001.html
Linen-blend Bermuda shorts,Ladies_shorts_highwaisted,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.1073631001.html
Relaxed-fit shirt,ladies_shirtsblouses_shirts,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.1109604008.html
Patterned trousers,ladies_trousers_highwaisted,"Rs.2,299.00",H&M,https://www2.hm.com//en_in/productpage.1161105001.html
Ribbed vest top,ladies_tops_vests,Rs.799.00,H&M,https://www2.hm.com//en_in/productpage.1099913005.html
Balloon-sleeved smocked dress,ladies_dresses_mididresses,"Rs.2,699.00",H&M,https://www2.hm.com//en_in/productpage.1144982003.html
Drawstring-detail dress,ladies_divided_dresses,"Rs.2,299.00",H&M,https://www2.hm.com//en_in/productpage.1141278004.html
Slides,ladies_shoes_sandals_espandrillos,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.1148730005.html
Large shopper,ladies_accessories_bags_shoppertotes,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.1151652001.html
Linen jersey T-shirt,ladies_tops_shortsleeve,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1052976001.html
Lyocell-blend midi dress,ladies_dresses_mididresses,"Rs.5,999.00",H&M,https://www2.hm.com//en_in/productpage.1175626001.html
Lace bandeau dress,ladies_dresses_mididresses,"Rs.5,499.00",H&M,https://www2.hm.com//en_in/productpage.1172532002.html
Cotton shorts,Ladies_shorts_highwaisted,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1148100001.html
Jersey thong body,ladies_tops_bodys,Rs.799.00,H&M,https://www2.hm.com//en_in/productpage.1072374005.html
Pyjama shirt and bottoms,ladies_night,"Rs.2,999.00",H&M,https://www2.hm.com//en_in/productpage.1150112001.html
Tie-detail blouse,ladies_shirtsblouses_blouses,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1112046002.html
Knot-detail cape dress,ladies_dresses_maxidresses,"Rs.4,999.00",H&M,https://www2.hm.com//en_in/productpage.1154561001.html
Collared top,ladies_nightwear_loungewear,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1164061002.html
Zip-through hoodie,ladies_basics_tops_longsleeve,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.0993762003.html
Linen-blend twill trousers,ladies_trousers,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.1150346005.html
Joggers,ladies_basics_trousersleggings,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.1047114001.html
Shaping Skinny High Jeans,ladies_jeans,"Rs.2,999.00",H&M,https://www2.hm.com//en_in/productpage.0986343013.html
Lace-trimmed ribbed dress,ladies_dresses_longsleevedress,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.1139147002.html
Oversized T-shirt,ladies_basics_tops_shortsleeve,Rs.799.00,H&M,https://www2.hm.com//en_in/productpage.0972246016.html
Slides,ladies_shoes,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.1133362007.html
Flounce-trimmed jumpsuit,ladies_jumpsuits_long,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.1121081003.html
Rib-knit tube top,ladies_tops,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.1139090003.html
V-neck jumpsuit,ladies_jumpsuits_long,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.1052975004.html
Wide tailored trousers,ladies_trousers_highwaisted,"Rs.1,799.00",H&M,https://www2.hm.com//en_in/productpage.1138064005.html
Braided-detail espadrilles,ladies_divided_shoes,"Rs.2,099.00",H&M,https://www2.hm.com//en_in/productpage.1142424002.html
V-neck dress,ladies_dresses_shortdresses,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.1169790001.html
Double-breasted blazer dress,ladies_dresses_longsleevedress,"Rs.2,999.00",H&M,https://www2.hm.com//en_in/productpage.1109697003.html
Pull-on shorts,Ladies_shorts_highwaisted,Rs.999.00,H&M,https://www2.hm.com//en_in/productpage.1120422001.html
Boxy viscose blouse,ladies_shirtsblouses_blouses,"Rs.1,699.00",H&M,https://www2.hm.com//en_in/productpage.1131902001.html
Broderie anglaise T-shirt,ladies_tops_shortsleeve,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1136525002.html
V-neck linen-blend dress,ladies_dresses_maxidresses,"Rs.3,999.00",H&M,https://www2.hm.com//en_in/productpage.1080727001.html
Sequined thong body,ladies_tops_bodys,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1123633001.html
Seamless padded bra,ladies_lingerie_bras_padded,Rs.799.00,H&M,https://www2.hm.com//en_in/productpage.1046110001.html
Single-breasted blazer,ladies_blazers,"Rs.2,999.00",H&M,https://www2.hm.com//en_in/productpage.1127221017.html
Draped tube top,ladies_tops_croppedtops,Rs.799.00,H&M,https://www2.hm.com//en_in/productpage.1160495004.html
Double-breasted coat,ladies_jacketscoats_coats,"Rs.4,499.00",H&M,https://www2.hm.com//en_in/productpage.1067325001.html
Oversized tie-top blouse,ladies_shirtsblouses_blouses,"Rs.1,699.00",H&M,https://www2.hm.com//en_in/productpage.1144784001.html
Pleated satin blouse,ladies_shirtsblouses_blouses,"Rs.1,799.00",H&M,https://www2.hm.com//en_in/productpage.1153283001.html
Platform espadrilles,ladies_shoes_espandrilles,"Rs.2,399.00",H&M,https://www2.hm.com//en_in/productpage.0974811001.html
Frill-trimmed crêpe blouse,ladies_shirtsblouses_blouses,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1126584006.html
Linen T-shirt,ladies_tops_shortsleeve,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1157526002.html
Linen-blend shirt,ladies_divided_new_clothes,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.1134231003.html
Straight High Ankle Jeans,ladies_jeans_straight,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.1059693014.html
Tennis skirt,Ladies_skirts_highwaisted,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1045602001.html
Square-neck top,ladies_tops_puffsleeve,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.1169050003.html
Oversized printed T-shirt,ladies_divided_new_clothes,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.1127641004.html
Oversized printed T-shirt,ladies_divided_new_clothes,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.1131776007.html
Tailored trousers,ladies_trousers_highwaisted,"Rs.2,499.00",H&M,https://www2.hm.com//en_in/productpage.1113238002.html
Printed T-shirt,ladies_divided_new_clothes,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.1134122002.html
Jacquard-weave handbag,ladies_accessories_bags_handbags,"Rs.2,299.00",H&M,https://www2.hm.com//en_in/productpage.0938930022.html
Short-sleeved linen-blend shirt,ladies_divided_new_clothes,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1134783010.html
Shimmering metallic mini shoulder bag,ladies_accessories_bags_shoulderbags,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.1126333001.html
Chunky canvas boots,ladies_shoes,"Rs.2,699.00",H&M,https://www2.hm.com//en_in/productpage.1131697001.html
Flared leggings,ladies_trousers_leggings,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.1035873015.html
Draped bodycon dress,ladies_dresses_bodycon,"Rs.2,999.00",H&M,https://www2.hm.com//en_in/productpage.1159798001.html
Frill-trimmed crêpe blouse,ladies_shirtsblouses_blouses,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1126584003.html
Linen-blend dress,ladies_dresses_camidresses,"Rs.2,299.00",H&M,https://www2.hm.com//en_in/productpage.1078982004.html
Flutter-sleeved dress,ladies_dresses_mididresses,"Rs.2,299.00",H&M,https://www2.hm.com//en_in/productpage.1078900002.html
Lace-trimmed cotton top,ladies_divided_new_clothes,Rs.999.00,H&M,https://www2.hm.com//en_in/productpage.1131767001.html
Printed sweatshirt,ladies_hoodiesswetshirts_sweatshirts,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1021212019.html
A-line dress,ladies_dresses_aline,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1135874002.html
Linen-blend pull-on shorts,Ladies_shorts_highwaisted,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.0993840016.html
Printed T-shirt,ladies_tops_printed_tshirts,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.1031652017.html
Cotton T-shirt,ladies_tops_shortsleeve,Rs.599.00,H&M,https://www2.hm.com//en_in/productpage.1108023001.html
Ribbed top,ladies_tops_vests,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1128562002.html
Ribbed modal-blend T-shirt,ladies_tops_shortsleeve,Rs.799.00,H&M,https://www2.hm.com//en_in/productpage.1157799002.html
Curvy Fit Bermuda High Denim shorts,Ladies_shorts_highwaisted,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.1155748006.html
Tie-detail dress,ladies_dresses_mididresses,"Rs.2,999.00",H&M,https://www2.hm.com//en_in/productpage.1182180001.html
Pleated skirt,Ladies_skirts_highwaisted,"Rs.2,999.00",H&M,https://www2.hm.com//en_in/productpage.1162629001.html
V-neck wrap dress,Ladies_dresses_wrap,"Rs.2,299.00",H&M,https://www2.hm.com//en_in/productpage.1153715001.html
Knot-detail platform sandals,ladies_shoes_pumps_highheels,"Rs.3,299.00",H&M,https://www2.hm.com//en_in/productpage.1153731002.html
Knot-detail strappy sandals,ladies_shoes_heels,"Rs.1,799.00",H&M,https://www2.hm.com//en_in/productpage.1133393002.html
Small shoulder bag,ladies_accessories_bags_shouldercrossbags,"Rs.1,399.00",H&M,https://www2.hm.com//en_in/productpage.1135670002.html
Seamless jersey push-up bra,ladies_lingerie_bras_pushup,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.1087576001.html
Cigarette trousers,ladies_trousers_chinosslacks,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.0751471097.html
Voluminous balloon-sleeved dress,ladies_dresses_aline,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1113219001.html
Mom Comfort Ultra High Ankle Jeans,ladies_jeans_baggy,"Rs.2,299.00",H&M,https://www2.hm.com//en_in/productpage.1030453010.html
Embroidery-detail espadrilles,ladies_shoes,"Rs.1,799.00",H&M,https://www2.hm.com//en_in/productpage.1136891001.html
Cotton shirt,ladies_shirtsblouses_shirts,"Rs.1,699.00",H&M,https://www2.hm.com//en_in/productpage.1090709001.html
Wide pull-on trousers,ladies_trousers_highwaisted,"Rs.2,699.00",H&M,https://www2.hm.com//en_in/productpage.1165848001.html
Jacquard-weave mules,ladies_shoes,"Rs.1,699.00",H&M,https://www2.hm.com//en_in/productpage.1153087001.html
Studded sandals,ladies_shoes_sandals_espandrillos,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.1151399002.html
Straight trousers,ladies_trousers,"Rs.2,299.00",H&M,https://www2.hm.com//en_in/productpage.1141498001.html
Gathered-sleeve blazer,ladies_blazers,"Rs.3,499.00",H&M,https://www2.hm.com//en_in/productpage.1124589007.html
Pleated chiffon skirt,Ladies_skirts_a-line,"Rs.2,699.00",H&M,https://www2.hm.com//en_in/productpage.1158202002.html
Shopper,ladies_accessories_bags,"Rs.2,699.00",H&M,https://www2.hm.com//en_in/productpage.1105293001.html
Crinkled blouse,ladies_shirtsblouses_blouses,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.1139014002.html
Embroidered lyocell-blend dress,ladies_dresses_longsleevedress,"Rs.4,999.00",H&M,https://www2.hm.com//en_in/productpage.1162241001.html
Cropped top,ladies_basics_tops_shortsleeve,Rs.499.00,H&M,https://www2.hm.com//en_in/productpage.1151831007.html
Lace blazer,ladies_blazers,"Rs.5,499.00",H&M,https://www2.hm.com//en_in/productpage.1157900003.html
Crochet-detail mules,Ladies_shoes_slipon,"Rs.2,299.00",H&M,https://www2.hm.com//en_in/productpage.1151496001.html
Single-breasted blazer,ladies_blazers,"Rs.2,999.00",H&M,https://www2.hm.com//en_in/productpage.1127221014.html
Balloon-sleeved blouse,ladies_shirtsblouses_blouses,"Rs.2,699.00",H&M,https://www2.hm.com//en_in/productpage.1141625001.html
Oversized printed T-shirt,ladies_divided_new_clothes,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.1127641003.html
Wide High Pull-On Jeans,ladies_divided_conscious,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.1132414002.html
Pleated chiffon dress,ladies_dresses_shortdresses,"Rs.2,999.00",H&M,https://www2.hm.com//en_in/productpage.1164574001.html
Slim High Ankle Jeans,ladies_jeans_slim,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.0941374008.html
Shirt dress,ladies_dresses_longsleevedress,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1153864005.html
Wrap-detail blouse,ladies_shirtsblouses_blouses,"Rs.2,299.00",H&M,https://www2.hm.com//en_in/productpage.1165839001.html
2-pack cotton cycling shorts,Ladies_shorts_highwaisted,Rs.799.00,H&M,https://www2.hm.com//en_in/productpage.1139602002.html
Ballet pumps,ladies_shoes,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.1115296003.html
Studded sandals,ladies_shoes_sandals_espandrillos,"Rs.2,399.00",H&M,https://www2.hm.com//en_in/productpage.1137109002.html
Pyjama shirt and bottoms,ladies_nightwear_pyjamas,"Rs.2,299.00",H&M,https://www2.hm.com//en_in/productpage.1109164001.html
Beaded slides,ladies_shoes_sandals_espandrillos,"Rs.2,499.00",H&M,https://www2.hm.com//en_in/productpage.1148756002.html
V-neck strappy top,ladies_tops_vests,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.1130072003.html
Denim mini skirt,ladies_divided_conscious,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.1153415002.html
Lace super push-up bra,ladies_lingerie_bras_padded,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1132816001.html
Oversized joggers,ladies_divided_basic,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1110597004.html
Double-breasted blazer,ladies_blazers,"Rs.3,599.00",H&M,https://www2.hm.com//en_in/productpage.1145162001.html
Oversized broderie anglaise jacket,ladies_jacketscoats_jackets,"Rs.5,999.00",H&M,https://www2.hm.com//en_in/productpage.1161339001.html
Frill-trimmed crêpe blouse,ladies_divided_new_clothes,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1153520003.html
Cigarette trousers,ladies_trousers_chinosslacks,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.0751471087.html
Cotton T-shirt dress,ladies_basics_dressesskirts,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.0841434035.html
Oversized printed T-shirt,ladies_tops_printed_tshirts,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.1136437004.html
Oversized printed T-shirt,ladies_divided_new_clothes,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.1127641005.html
Ribbed Henley top,ladies_basics_tops_longsleeve,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.1000128007.html
Puff-sleeved crêpe dress,ladies_divided_dresses,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1144747003.html
Felt hat,ladies_accessories_hats,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.0710682016.html
Medium support sports bra in DryMove™,sportswear_women_clothing_sportbra_medium,Rs.799.00,H&M,https://www2.hm.com//en_in/productpage.1014123012.html
Linen V-neck top,ladies_tops_vests,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.1052977002.html
Ribbed cropped top,ladies_basics_tops_shortsleeve,Rs.699.00,H&M,https://www2.hm.com//en_in/productpage.0980930029.html
Wide trousers,ladies_trousers_highwaisted,"Rs.2,299.00",H&M,https://www2.hm.com//en_in/productpage.1023981001.html
Rib-knit vest top,ladies_divided_new_clothes,Rs.999.00,H&M,https://www2.hm.com//en_in/productpage.1121065001.html
Single-breasted blazer,ladies_blazers,"Rs.2,999.00",H&M,https://www2.hm.com//en_in/productpage.1113274002.html
Crochet-look skirt,Ladies_skirts_highwaisted,"Rs.2,999.00",H&M,https://www2.hm.com//en_in/productpage.1153934001.html
Flared cargo trousers,ladies_divided_new_clothes,"Rs.1,699.00",H&M,https://www2.hm.com//en_in/productpage.1129194002.html
10-pack hipster briefs,ladies_lingerie_briefsknickers_hipster,"Rs.1,799.00",H&M,https://www2.hm.com//en_in/productpage.0941119002.html
Cropped rugby shirt,ladies_tops_longsleeve,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.1107398002.html
Wide pleated jersey trousers,ladies_divided_new_clothes,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1141024003.html
Linen-blend shirt,ladies_shirtsblouses_linenshirts,"Rs.2,299.00",H&M,https://www2.hm.com//en_in/productpage.1122105011.html
V-neck cropped top,ladies_basics_tops_shortsleeve,Rs.399.00,H&M,https://www2.hm.com//en_in/productpage.1135341004.html
Satin kaftan,ladies_dresses_longsleevedress,"Rs.3,599.00",H&M,https://www2.hm.com//en_in/productpage.1141593003.html
Balloon-sleeved smocked dress,ladies_dresses_mididresses,"Rs.2,699.00",H&M,https://www2.hm.com//en_in/productpage.1144982001.html
Shoulder bag and pouch,ladies_accessories_bags_crossbodybags,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.0916750030.html
Linen-blend pull-on trousers,ladies_divided_conscious,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1156490001.html
Denim shorts High Waist,Ladies_shorts_highwaisted,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.0865073018.html
Voluminous balloon-sleeved dress,ladies_dresses_aline,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1113219003.html
2-pack padded microfibre bras,ladies_lingerie_bras_multipack,"Rs.1,899.00",H&M,https://www2.hm.com//en_in/productpage.0557994036.html
Twill cargo trousers,ladies_divided_new_clothes,"Rs.1,699.00",H&M,https://www2.hm.com//en_in/productpage.1129186006.html
Flared trousers,ladies_trousers_flare,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.1155258005.html
Tailored trousers,ladies_divided_new_clothes,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1107363015.html
Ribbed skirt,Ladies_skirts_highwaisted,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.1107633001.html
Leather baseball cap,ladies_accessories_hats_caps,"Rs.4,999.00",H&M,https://www2.hm.com//en_in/productpage.1154478001.html
Leather popover jacket,ladies_jacketscoats_anoraks,"Rs.22,999.00",H&M,https://www2.hm.com//en_in/productpage.0952248001.html
Long-sleeved shirt,ladies_shirtsblouses_shirts,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.1158927002.html
V-neck dress,Ladies_dresses_wrap,"Rs.2,999.00",H&M,https://www2.hm.com//en_in/productpage.1171270001.html
Linen-blend mini skirt,ladies_skirts_shortskirts,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1172038006.html
Sequined shoulder bag,ladies_accessories_bags_shouldercrossbags,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.1151674002.html
High-waisted denim shorts,Ladies_shorts_highwaisted,"Rs.1,699.00",H&M,https://www2.hm.com//en_in/productpage.1144205002.html
Long halterneck dress,ladies_dresses_halterneck,"Rs.2,699.00",H&M,https://www2.hm.com//en_in/productpage.1183137001.html
Straw-look shoulder bag,ladies_accessories_bags,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1131997001.html
Satin pyjama shirt and bottoms,ladies_night,"Rs.2,299.00",H&M,https://www2.hm.com//en_in/productpage.1135056003.html
Fitted poplin shirt,ladies_divided_new_clothes,Rs.999.00,H&M,https://www2.hm.com//en_in/productpage.1128234001.html
Boxy viscose blouse,ladies_shirtsblouses_blouses,"Rs.1,699.00",H&M,https://www2.hm.com//en_in/productpage.1131902004.html
Cropped halterneck top,ladies_tops_cutout,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.1179565001.html
2-pack no-show light shaping bikers,ladies_lingerie_briefsknickers_multipack,"Rs.1,799.00",H&M,https://www2.hm.com//en_in/productpage.0278811016.html
Push-up triangle bikini top,ladies_swimwear_bikinisets_tops,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1154535001.html
Gathered broderie anglaise dress,ladies_dresses_puffsleeve,"Rs.1,999.00",H&M,https://www2.hm.com//en_in/productpage.1062451012.html
Platform sandals,ladies_shoes_heels,"Rs.2,299.00",H&M,https://www2.hm.com//en_in/productpage.1136442003.html
True To You Skinny Ultra High Ankle Jeans,ladies_jeans_skinny,"Rs.2,699.00",H&M,https://www2.hm.com//en_in/productpage.0986211007.html
Oversized zip-through hoodie,ladies_divided_new_clothes,"Rs.2,299.00",H&M,https://www2.hm.com//en_in/productpage.1113300001.html
Shaping swimsuit,ladies_swimwear_swimsuits,"Rs.2,699.00",H&M,https://www2.hm.com//en_in/productpage.1143462001.html
Ribbed top,ladies_basics_tops_shortsleeve,"Rs.1,499.00",H&M,https://www2.hm.com//en_in/productpage.1154203001.html
Cotton nightdress,ladies_nightwear_nightslips,"Rs.1,299.00",H&M,https://www2.hm.com//en_in/productpage.1011160010.html
